,DegreeCentrality,EigenVectorCentrality,KatzCentrality,BetweennessCentrality,ClosenessCentrality,FlowClosenessCentrality,HarmonicCentrality,LaplacianCentrality,Triangles,Clustering,Squares,GeneralizedDegree
1097921036,0.0006583278472679394,0.000501421529699725,0.015203634666741853,0.0002360244024196088,0.020715331254375358,1.8620277265503516e-05,123.72746562262309,0.000607095427811317,0,0.0,0.16666666666666666,Counter({0: 3})
1097921046,0.0006583278472679394,8.308546147413432e-05,0.015142512089496855,0.0009807311271081834,0.022042711684039956,1.9576308742477246e-05,131.8467661298413,0.0006070954278136636,0,0.0,0.07692307692307693,Counter({0: 3})
1097921052,0.0006583278472679394,0.0005136624800209703,0.015187230948053137,0.001191729293471308,0.02071391882616581,1.8204463825679017e-05,122.39781251429349,0.0006070954278121452,1,0.3333333333333333,0.09090909090909091,"Counter({1: 2, 0: 1})"
1097921057,0.0006583278472679394,7.30418509491653e-05,0.014968611383581382,0.0017289484962245646,0.022529181148063737,1.9698681472494754e-05,135.12377393784246,0.0005691519635741363,0,0.0,0.09090909090909091,Counter({0: 3})
1097921104,0.0006583278472679394,7.199263648553124e-05,0.014984134167420313,0.004626488282406714,0.0211234309235533,1.8957850497426688e-05,124.90965596756739,0.00056915196357317,0,0.0,0.09090909090909091,Counter({0: 3})
1097921136,0.0006583278472679394,0.00029068825127553715,0.015010769116806093,0.000656491050721352,0.020709682696939676,1.871540598778078e-05,123.48445344474251,0.0005691519635735841,0,0.0,0.0,Counter({0: 3})
1097925913,0.0006583278472679394,1.8402603798299722e-06,0.014982231339422487,0.0008057467891666597,0.019500192562796868,1.4603486665729345e-05,110.99939283477094,0.0005691519635745504,1,0.3333333333333333,0.0,"Counter({1: 2, 0: 1})"
1097926132,0.0006583278472679394,5.526330846890661e-06,0.014946371305628925,0.0029809066942458923,0.02070027527686675,1.511316893917589e-05,119.65592384740476,0.0005691519635746884,1,0.3333333333333333,0.0,"Counter({1: 2, 0: 1})"
1097926194,0.0006583278472679394,0.00011238638279060395,0.01495074342847482,0.00022778695316941281,0.020292023458060034,1.850249460755143e-05,119.19324414730136,0.00056915196357317,0,0.0,0.2,Counter({0: 3})
1107291023,0.0006583278472679394,9.88263296893915e-07,0.014912690972194496,0.05649822027870201,0.027250221254813786,3.7102507028528034e-05,170.7014478910377,0.0005691519635745504,0,0.0,0.09090909090909091,Counter({0: 3})
1107291029,0.0006583278472679394,1.2356017780568598e-06,0.014944484475576912,0.0343724455036626,0.027030233289241885,3.804332473222087e-05,170.05499190271235,0.0005691519635746884,0,0.0,0.09090909090909091,Counter({0: 3})
1147389711,0.0006583278472679394,5.311366062709002e-09,0.01494629708088955,0.0011893803102261712,0.030409801605573463,4.623588266394401e-05,173.43497403574872,0.0005691519635735841,0,0.0,0.0,Counter({0: 3})
1147389738,0.0006583278472679394,7.7068974570258e-09,0.014946092213387725,0.0005316264873628518,0.030608543793659324,4.54651432886147e-05,173.11101947835422,0.0005691519635741363,0,0.0,0.0,Counter({0: 3})
1147389796,0.0006583278472679394,1.2718201017795905e-08,0.014946274842971693,0.0012260002760731904,0.030884236636823877,4.4368003589508464e-05,173.96909637434095,0.0005691519635744124,0,0.0,0.2,Counter({0: 3})
1147389834,0.0006583278472679394,6.817267872937396e-09,0.014946169420192579,0.0035398138630554367,0.03130237670009617,4.6790604539601394e-05,181.01405932625133,0.0005691519635737222,0,0.0,0.09090909090909091,Counter({0: 3})
1147389872,0.0006583278472679394,2.137712571722314e-08,0.014944789385591394,0.0014192406847115043,0.03165946449165613,4.6101887223708284e-05,179.76767471662825,0.0005691519635745504,0,0.0,0.09090909090909091,Counter({0: 3})
1147389905,0.0006583278472679394,2.616209476488965e-08,0.014962365767979097,0.002414707060455542,0.03261499702979509,4.6495157959243004e-05,185.72662922338225,0.00056915196357317,0,0.0,0.09090909090909091,Counter({0: 3})
1147390159,0.0006583278472679394,7.952534176023084e-09,0.014948064907678886,0.0018432442839909798,0.03164231752027553,4.6779424793426286e-05,182.77027749159382,0.0005691519635748264,0,0.0,0.09090909090909091,Counter({0: 3})
1147390174,0.0006583278472679394,5.318488968675048e-09,0.01494595118052397,0.0010735833793673964,0.030778062947453735,4.5136390710986835e-05,174.19202320690312,0.0005691519635738602,0,0.0,0.09090909090909091,Counter({0: 3})
1147390189,0.0006583278472679394,5.475953704292041e-09,0.014946246799543277,0.0006466150099844649,0.030252937661820356,4.5142265736469175e-05,171.10331921108636,0.0005691519635733081,0,0.0,0.09090909090909091,Counter({0: 3})
1147390207,0.0006583278472679394,1.0070850510980892e-08,0.014915285812452215,0.0011074544242658543,0.03078367661264718,4.506879973520019e-05,174.02554326249034,0.0005691519635733081,0,0.0,0.0,Counter({0: 3})
1147390386,0.0006583278472679394,5.474085970646428e-09,0.014947793188508187,0.0008519506584284214,0.030799072716090267,4.6398081163559284e-05,176.19574516158897,0.0005691519635744124,0,0.0,0.0,Counter({0: 3})
1147390422,0.0006583278472679394,1.0175207770730004e-08,0.0149644218822948,0.012710117524649544,0.03185176383423383,4.725592216620732e-05,184.72128641239186,0.0005691519635745504,0,0.0,0.09090909090909091,Counter({0: 3})
1147390477,0.0006583278472679394,9.089322209170126e-09,0.014943291947281473,0.003083923112494365,0.03126951342523656,4.669131555711491e-05,181.96927666146374,0.0005691519635745504,0,0.0,0.09090909090909091,Counter({0: 3})
1147390617,0.0006583278472679394,5.2409920449737184e-09,0.014946389817751385,0.0035094692908566294,0.031039485604135872,4.7027236622191034e-05,179.25391184486614,0.0005691519635753786,0,0.0,0.0,Counter({0: 3})
1152802079,0.0006583278472679394,1.1065034895178779e-08,0.014946618044603956,0.0005421705949230823,0.031012869285894147,4.5363888538222775e-05,175.899862607303,0.0005691519635739982,0,0.0,0.09090909090909091,Counter({0: 3})
1152802185,0.0006583278472679394,8.915033805676476e-09,0.014947961134558133,0.0007013127229514482,0.03100759369641545,4.564303289388095e-05,176.68034206743846,0.0005691519635739982,0,0.0,0.09090909090909091,Counter({0: 3})
1152802196,0.0006583278472679394,1.0188764244736552e-08,0.014946284133726232,0.0007753295046053398,0.03060196626195337,4.526052065719233e-05,173.45041515040248,0.0005691519635742744,0,0.0,0.09090909090909091,Counter({0: 3})
1152802199,0.0006583278472679394,3.102415510728597e-08,0.014948296530018527,0.059314644997218266,0.033137480184412225,4.908359676087912e-05,196.94537885739905,0.0005691519635734461,0,0.0,0.09090909090909091,Counter({0: 3})
1152802201,0.0006583278472679394,7.0269019343508835e-09,0.014946300827871295,0.0007117523344277513,0.030647862316647498,4.536885365165508e-05,173.88029473727767,0.0005691519635739982,0,0.0,0.09090909090909091,Counter({0: 3})
1152802216,0.0006583278472679394,1.1268918285374097e-08,0.014946313347875889,0.00022321341763482973,0.030371698402436666,4.510056852074465e-05,171.65616071277327,0.00056915196357317,0,0.0,0.09090909090909091,Counter({0: 3})
1152802265,0.0006583278472679394,6.913343468431301e-09,0.01494647148845278,0.0003445945499087593,0.030457361698714734,4.5425232613464826e-05,173.17682375375398,0.0005691519635734461,0,0.0,0.09090909090909091,Counter({0: 3})
1152814778,0.0006583278472679394,2.4594049004303e-07,0.015142301666682218,0.06530184103259219,0.03364763388538983,4.4830755734346775e-05,194.18430075489835,0.0006070954278121452,0,0.0,0.07692307692307693,Counter({0: 3})
1152814864,0.0006583278472679394,5.515847775500042e-08,0.014759693884245632,0.0023438377254365464,0.03029577773788867,4.1921626177644825e-05,170.25937239987556,0.0005312084993357133,0,0.0,0.0,Counter({0: 3})
1152815139,0.0006583278472679394,6.495120875233597e-08,0.014759522393483451,0.002863175616224263,0.03118605558330995,4.269066775679158e-05,175.85293573989244,0.0005312084993361274,0,0.0,0.0,Counter({0: 3})
1152815151,0.0006583278472679394,2.2057342162647189e-07,0.015158267913099979,0.06130108072177244,0.033172698948839646,4.3451476165002584e-05,190.29486903402312,0.0006070954278126974,0,0.0,0.07692307692307693,Counter({0: 3})
1152815160,0.0006583278472679394,3.666661579228116e-08,0.014946310152377525,0.0005194859795299129,0.029406070930772805,4.211077504679726e-05,165.28305812361975,0.0005691519635738602,0,0.0,0.09090909090909091,Counter({0: 3})
1152815253,0.0006583278472679394,2.4552478966171527e-08,0.014946265152166504,0.001787607303954044,0.029827592978046578,4.270212079152943e-05,168.79574643881384,0.0005691519635733081,0,0.0,0.09090909090909091,Counter({0: 3})
1152815292,0.0006583278472679394,3.591861589669384e-08,0.014946127471151167,0.0019424711301256829,0.02972835447001722,4.224877641370887e-05,167.60332056122954,0.0005691519635737222,0,0.0,0.09090909090909091,Counter({0: 3})
1152815339,0.0006583278472679394,1.7175609651796848e-07,0.015142079565133824,0.0009892521659153324,0.030879632453091013,4.22255792172201e-05,174.18434294181196,0.0006070954278121452,0,0.0,0.07692307692307693,Counter({0: 3})
1152815461,0.0008777704630239193,3.2001984714592573e-07,0.01684629926042562,0.00239999674679145,0.03212616410639633,4.394631945035941e-05,183.55008695947777,0.0009106431417182868,0,0.0,0.1111111111111111,Counter({0: 4})
1620652914,0.0006583278472679394,2.1279201272777294e-09,0.01494585718255625,0.003871101369497831,0.02510591644583524,4.236395639362727e-05,153.37947077700915,0.0005691519635742744,0,0.0,0.0,Counter({0: 3})
1620653229,0.0006583278472679394,4.03724079984555e-09,0.014946273891772457,0.00635598059000089,0.02458339851863041,4.1913915402329726e-05,152.38767204484907,0.0005691519635742744,0,0.0,0.09090909090909091,Counter({0: 3})
1675113603,0.00021944261575597982,1.372507144328529e-06,0.011923007624811067,0.0,0.023419071356990517,2.8834075149657858e-05,133.98497251650167,0.00015177385695383,0,0.0,0.0,Counter({0: 1})
1675114009,0.0006583278472679394,3.102113051196519e-09,0.014946218823231132,0.010957526890182102,0.023183878631861173,3.523395390045208e-05,140.03766629170482,0.0005691519635742744,0,0.0,0.09090909090909091,Counter({0: 3})
1675114014,0.0006583278472679394,2.2965318847367028e-09,0.014945793466938405,0.001585004863352121,0.022660706027439494,3.2729032034614413e-05,134.47931651569715,0.0005691519635741363,0,0.0,0.2,Counter({0: 3})
1675114022,0.0006583278472679394,5.833028430173957e-09,0.01494230713855806,0.00773408667355587,0.022964583039367856,3.796036661753467e-05,140.94609061701678,0.0005691519635742744,0,0.0,0.09090909090909091,Counter({0: 3})
1675114050,0.0006583278472679394,1.4670173912585024e-08,0.014946231180346676,0.013922122101050288,0.023648157758173326,3.713611870696333e-05,143.5209065013932,0.0005691519635742744,0,0.0,0.09090909090909091,Counter({0: 3})
1675114068,0.0006583278472679394,1.7761620115948144e-09,0.014946226222227452,0.011753985434926915,0.023019569412311452,3.677025745253813e-05,140.31536534801455,0.0005691519635748264,0,0.0,0.09090909090909091,Counter({0: 3})
1675114075,0.0006583278472679394,6.233409740975084e-09,0.014946219272172564,0.012597964870610472,0.02339934993247719,3.532330528287354e-05,141.27946471599773,0.0005691519635745504,0,0.0,0.09090909090909091,Counter({0: 3})
1675114083,0.0006583278472679394,1.3860509698242941e-08,0.014945872396209441,0.0063287822661612725,0.023157135162054213,3.773732117108948e-05,141.02325956454547,0.0005691519635744124,0,0.0,0.09090909090909091,Counter({0: 3})
1675114101,0.0006583278472679394,1.7182046794289431e-09,0.014945841329504163,0.007605677897217699,0.022555497809785434,3.7453031631847656e-05,137.8491363392323,0.0005691519635739982,0,0.0,0.09090909090909091,Counter({0: 3})
1675114152,0.0006583278472679394,3.057866308958206e-09,0.01494579350686291,0.0025434919676729155,0.022866519140736726,3.274965308819492e-05,135.6068447563583,0.0005691519635741363,0,0.0,0.2,Counter({0: 3})
1675114212,0.0006583278472679394,8.048043104362689e-09,0.01510676764785854,0.0032105761169337757,0.023161490020279646,3.8234883031053396e-05,141.97310385027492,0.0006070954278138016,0,0.0,0.07692307692307693,Counter({0: 3})
1675114264,0.0008777704630239193,1.000246795126621e-08,0.016505178883400473,0.00619966979307367,0.02365810226405495,3.937290262864903e-05,146.54653069457308,0.0008347562132425451,0,0.0,0.09090909090909091,Counter({0: 4})
1675114295,0.0006583278472679394,4.4162754084208365e-09,0.014958749777665046,0.008368965395799647,0.024702534218728825,3.933500166591827e-05,151.3870587541705,0.0005691519635751026,0,0.0,0.09090909090909091,Counter({0: 3})
1675114298,0.0006583278472679394,4.171008195933991e-09,0.014912875455683731,0.007296953475267778,0.02525171364767293,3.9039443898806686e-05,153.47686991627282,0.0005691519635738602,0,0.0,0.09090909090909091,Counter({0: 3})
1675114322,0.0006583278472679394,2.920168180231854e-09,0.014945482573960656,0.013162143648469177,0.02434463931790135,3.815957736459313e-05,149.81979585574018,0.0005691519635744124,0,0.0,0.0,Counter({0: 3})
1675114329,0.0006583278472679394,2.8967523831441104e-09,0.014941846860836551,0.004677402126027635,0.023819978046103182,3.77191888348232e-05,146.79193191528134,0.0005691519635742744,0,0.0,0.0,Counter({0: 3})
1675114345,0.0006583278472679394,3.9866176431039045e-09,0.01495124019153367,0.0019058654914200289,0.023329271913747736,3.83880729657908e-05,144.32518388473088,0.0005691519635756548,0,0.0,0.0,Counter({0: 3})
1675114347,0.0006583278472679394,5.3012914870279204e-09,0.014978914482007296,0.0013396204323254232,0.023659699074795176,3.8607621329634476e-05,145.35086643040378,0.0005691519635741363,0,0.0,0.09090909090909091,Counter({0: 3})
1675114352,0.0006583278472679394,6.260545352652257e-09,0.015106678464570587,0.007974696619643994,0.024167373780229106,3.923929533167145e-05,148.7762605920851,0.0006070954278125592,0,0.0,0.07692307692307693,Counter({0: 3})
1675114399,0.0006583278472679394,4.199710672246726e-09,0.014911780813998604,0.016812729153873943,0.025445733079453005,3.907780706678405e-05,155.3467013805403,0.0005691519635756548,0,0.0,0.09090909090909091,Counter({0: 3})
1675114517,0.0006583278472679394,2.675628469052016e-09,0.014945034331186118,0.007784154293357158,0.023808031096203882,3.636844057316551e-05,145.10910454719726,0.0005691519635737222,0,0.0,0.09090909090909091,Counter({0: 3})
1675114557,0.0006583278472679394,2.1588185757215908e-09,0.014897797933066519,0.0025624721401426237,0.023302907110531564,3.584931309096259e-05,142.3817982577716,0.0005691519635751026,0,0.0,0.0,Counter({0: 3})
1675115031,0.0006583278472679394,4.7318932922272177e-07,0.014880820121570477,0.019370568627013394,0.027952596518346768,4.121369468999167e-05,169.16876496446525,0.0005691519635741363,0,0.0,0.0,Counter({0: 3})
1676863674,0.00043888523151195964,1.2640677568716262e-06,0.012961650805967194,0.00043888523151195964,0.02300202409735858,1.7985819671540313e-05,132.14105020892396,0.00022766078542874347,0,0.0,0.0,Counter({0: 2})
1676863678,0.0006583278472679394,1.87250052436734e-05,0.014927419005038536,0.008805451148024826,0.02355330893754264,2.074922771700009e-05,141.0381438483569,0.0005691519635751026,0,0.0,0.09090909090909091,Counter({0: 3})
1676863704,0.0006583278472679394,1.30559220229573e-07,0.014432840567775905,0.001345390143661553,0.02523772865980295,2.9669858946617456e-05,150.50675410229874,0.0004553215708594195,0,0.0,0.0,Counter({0: 3})
1676863710,0.00043888523151195964,3.3030874888685457e-07,0.013367221433552451,0.0017758945553443756,0.02588278059558226,3.096351984412012e-05,156.3436884864031,0.00034149117814442654,0,0.0,0.0,Counter({0: 2})
1677097236,0.0008777704630239193,2.6006531278736413e-08,0.016667677899660702,0.08635611005692982,0.030377569794416446,4.749748725463224e-05,190.52637792810972,0.0008726996774809681,0,0.0,0.08,Counter({0: 4})
1677097260,0.0006583278472679394,2.1165551684542373e-07,0.0149468692423908,0.021981059487865807,0.030294166528170186,4.674144567051407e-05,181.79782696139142,0.0005691519635755166,0,0.0,0.09090909090909091,Counter({0: 3})
1677097262,0.0006583278472679394,3.306138587268074e-07,0.01494981121408244,0.013682764745766508,0.03037129356251208,4.705902288545988e-05,182.00664077104375,0.0005691519635751026,0,0.0,0.09090909090909091,Counter({0: 3})
1677097337,0.0006583278472679394,1.3241761258279498e-05,0.014930285714257082,0.002561967010506513,0.023496352058573308,3.64518962240247e-05,147.83505770540535,0.0005691519635748264,0,0.0,0.09090909090909091,Counter({0: 3})
1677098553,0.0006583278472679394,1.7522085128716938e-06,0.014943076552924357,0.005457441628705318,0.01997151309302071,2.977576411917623e-05,125.8706317948159,0.0005691519635737222,0,0.0,0.09090909090909091,Counter({0: 3})
1677098564,0.0006583278472679394,3.205855785904885e-07,0.014911069652519083,0.0008622034980383976,0.019207667893226105,2.628603361925486e-05,116.98337874872882,0.0005691519635744124,0,0.0,0.09090909090909091,Counter({0: 3})
